cell_ontology_id,Class,Term IRI
CL:0000359,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359
CL:0000360,morula cell,http://purl.obolibrary.org/obo/CL_0000360
CL:0000361,gastrula cell,http://purl.obolibrary.org/obo/CL_0000361
CL:0000362,epidermal cell,http://purl.obolibrary.org/obo/CL_0000362
CL:0000363,obsolete axial cell,http://purl.obolibrary.org/obo/CL_0000363
CL:0000364,obsolete ray cell,http://purl.obolibrary.org/obo/CL_0000364
CL:0000365,animal zygote,http://purl.obolibrary.org/obo/CL_0000365
CL:0000366,obsolete sperm cell (sensu Viridiplantae),http://purl.obolibrary.org/obo/CL_0000366
CL:0000367,sheath cell (sensu Nematoda),http://purl.obolibrary.org/obo/CL_0000367
CL:0000368,obsolete myrosin cell,http://purl.obolibrary.org/obo/CL_0000368
CL:0000370,obsolete transfer cell,http://purl.obolibrary.org/obo/CL_0000370
CL:0000371,protoplast,http://purl.obolibrary.org/obo/CL_0000371
CL:0000372,tormogen cell,http://purl.obolibrary.org/obo/CL_0000372
CL:0000373,histoblast,http://purl.obolibrary.org/obo/CL_0000373
CL:0000374,trichogen cell,http://purl.obolibrary.org/obo/CL_0000374
CL:0000375,obsolete osteoprogenitor cell,http://purl.obolibrary.org/obo/CL_0000375
CL:0000376,humidity receptor cell,http://purl.obolibrary.org/obo/CL_0000376
CL:0000377,tracheoblast,http://purl.obolibrary.org/obo/CL_0000377
CL:0000378,support cell (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0000378
CL:0000379,sensory processing neuron,http://purl.obolibrary.org/obo/CL_0000379
CL:0000380,thecogen cell,http://purl.obolibrary.org/obo/CL_0000380
CL:0000381,neurosecretory neuron,http://purl.obolibrary.org/obo/CL_0000381
CL:0000382,scolopale cell,http://purl.obolibrary.org/obo/CL_0000382
CL:0000383,nephrogenic mesenchyme stem cell,http://purl.obolibrary.org/obo/CL_0000383
CL:0000384,ligament cell,http://purl.obolibrary.org/obo/CL_0000384
CL:0000385,prohemocyte (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0000385
CL:0000386,attachment cell,http://purl.obolibrary.org/obo/CL_0000386
CL:0000387,hemocyte (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0000387
CL:0000388,tendon cell,http://purl.obolibrary.org/obo/CL_0000388
CL:0000389,socket cell (sensu Nematoda),http://purl.obolibrary.org/obo/CL_0000389
CL:0000390,blood cell (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0000390
CL:0000391,podocyte (sensu Diptera),http://purl.obolibrary.org/obo/CL_0000391
CL:0000392,crystal cell,http://purl.obolibrary.org/obo/CL_0000392
CL:0000393,electrically responsive cell,http://purl.obolibrary.org/obo/CL_0000393
CL:0000394,plasmatocyte,http://purl.obolibrary.org/obo/CL_0000394
CL:0000395,procrystal cell,http://purl.obolibrary.org/obo/CL_0000395
CL:0000396,lamellocyte,http://purl.obolibrary.org/obo/CL_0000396
CL:0000397,ganglion interneuron,http://purl.obolibrary.org/obo/CL_0000397
CL:0000398,polygonal cell,http://purl.obolibrary.org/obo/CL_0000398
CL:0000399,obsolete phloem element,http://purl.obolibrary.org/obo/CL_0000399
CL:0000400,obsolete pavement cell,http://purl.obolibrary.org/obo/CL_0000400
CL:0000401,macrophage (sensu Diptera),http://purl.obolibrary.org/obo/CL_0000401
CL:0000402,CNS interneuron,http://purl.obolibrary.org/obo/CL_0000402
CL:0000404,electrically signaling cell,http://purl.obolibrary.org/obo/CL_0000404
CL:0000405,neuroepidermoblast,http://purl.obolibrary.org/obo/CL_0000405
CL:0000406,CNS short range interneuron,http://purl.obolibrary.org/obo/CL_0000406
CL:0000407,scolopidial ligament cell,http://purl.obolibrary.org/obo/CL_0000407
CL:0000408,male gamete,http://purl.obolibrary.org/obo/CL_0000408
CL:0000409,scolopidial sheath cell,http://purl.obolibrary.org/obo/CL_0000409
CL:0000410,CNS long range interneuron,http://purl.obolibrary.org/obo/CL_0000410
CL:0000411,flatworm hypodermal cell,http://purl.obolibrary.org/obo/CL_0000411
CL:0000412,polyploid cell,http://purl.obolibrary.org/obo/CL_0000412
CL:0000413,haploid cell,http://purl.obolibrary.org/obo/CL_0000413
CL:0000414,obsolete cell by ploidy,http://purl.obolibrary.org/obo/CL_0000414
CL:0000415,diploid cell,http://purl.obolibrary.org/obo/CL_0000415
CL:0000416,polytene cell,http://purl.obolibrary.org/obo/CL_0000416
CL:0000417,endopolyploid cell,http://purl.obolibrary.org/obo/CL_0000417
CL:0000418,arcade cell,http://purl.obolibrary.org/obo/CL_0000418
CL:0000419,seam cell,http://purl.obolibrary.org/obo/CL_0000419
CL:0000420,syncytial epithelial cell,http://purl.obolibrary.org/obo/CL_0000420
CL:0000421,coelomocyte,http://purl.obolibrary.org/obo/CL_0000421
CL:0000422,mitogenic signaling cell,http://purl.obolibrary.org/obo/CL_0000422
CL:0000423,tip cell,http://purl.obolibrary.org/obo/CL_0000423
CL:0000424,excretory cell,http://purl.obolibrary.org/obo/CL_0000424
CL:0000425,pore cell,http://purl.obolibrary.org/obo/CL_0000425
CL:0000426,scaffold cell,http://purl.obolibrary.org/obo/CL_0000426
CL:0000427,GLR cell,http://purl.obolibrary.org/obo/CL_0000427
CL:0000428,yolk cell,http://purl.obolibrary.org/obo/CL_0000428
CL:0000429,imaginal disc cell,http://purl.obolibrary.org/obo/CL_0000429
CL:0000430,xanthophore cell,http://purl.obolibrary.org/obo/CL_0000430
CL:0000431,iridophore,http://purl.obolibrary.org/obo/CL_0000431
CL:0000432,reticular cell,http://purl.obolibrary.org/obo/CL_0000432
CL:0000433,obsolete functional megaspore,http://purl.obolibrary.org/obo/CL_0000433
CL:0000434,eccrine cell,http://purl.obolibrary.org/obo/CL_0000434
CL:0000435,alkali secreting cell,http://purl.obolibrary.org/obo/CL_0000435
CL:0000436,vaginal lubricant secreting cell,http://purl.obolibrary.org/obo/CL_0000436
CL:0000437,gonadtroph,http://purl.obolibrary.org/obo/CL_0000437
CL:0000438,luteinizing hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000438
CL:0000439,prolactin secreting cell,http://purl.obolibrary.org/obo/CL_0000439
CL:0000440,melanocyte stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000440
CL:0000441,follicle stem cell,http://purl.obolibrary.org/obo/CL_0000441
CL:0000442,follicular dendritic cell,http://purl.obolibrary.org/obo/CL_0000442
CL:0000443,calcitonin secreting cell,http://purl.obolibrary.org/obo/CL_0000443
CL:0000444,obliquely striated muscle cell,http://purl.obolibrary.org/obo/CL_0000444
CL:0000445,apoptosis fated cell,http://purl.obolibrary.org/obo/CL_0000445
CL:0000446,chief cell of parathyroid gland,http://purl.obolibrary.org/obo/CL_0000446
CL:0000447,carbohydrate secreting cell,http://purl.obolibrary.org/obo/CL_0000447
CL:0000448,white fat cell,http://purl.obolibrary.org/obo/CL_0000448
CL:0000449,brown fat cell,http://purl.obolibrary.org/obo/CL_0000449
CL:0000451,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451
CL:0000452,thyroid hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000452
CL:0000453,Langerhans cell,http://purl.obolibrary.org/obo/CL_0000453
CL:0000454,epinephrine secreting cell,http://purl.obolibrary.org/obo/CL_0000454
CL:0000455,obsolete starch sheath cell,http://purl.obolibrary.org/obo/CL_0000455
CL:0000456,mineralocorticoid secreting cell,http://purl.obolibrary.org/obo/CL_0000456
CL:0000457,biogenic amine secreting cell,http://purl.obolibrary.org/obo/CL_0000457
CL:0000458,serotonin secreting cell,http://purl.obolibrary.org/obo/CL_0000458
CL:0000459,noradrenergic cell,http://purl.obolibrary.org/obo/CL_0000459
CL:0000460,glucocorticoid secreting cell,http://purl.obolibrary.org/obo/CL_0000460
CL:0000462,adepithelial cell,http://purl.obolibrary.org/obo/CL_0000462
CL:0000463,epidermal cell (sensu arthropoda),http://purl.obolibrary.org/obo/CL_0000463
CL:0000464,epidermoblast,http://purl.obolibrary.org/obo/CL_0000464
CL:0000465,cardioblast (sensu Arthropoda),http://purl.obolibrary.org/obo/CL_0000465
CL:0000467,adrenocorticotropic hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000467
CL:0000468,neuroglioblast,http://purl.obolibrary.org/obo/CL_0000468
CL:0000469,ganglion mother cell,http://purl.obolibrary.org/obo/CL_0000469
CL:0000470,digestive enzyme secreting cell,http://purl.obolibrary.org/obo/CL_0000470
CL:0000472,obsolete chlorenchyma cell,http://purl.obolibrary.org/obo/CL_0000472
CL:0000473,defensive cell,http://purl.obolibrary.org/obo/CL_0000473
CL:0000474,pericardial nephrocyte,http://purl.obolibrary.org/obo/CL_0000474
CL:0000475,obsolete degenerate megaspore,http://purl.obolibrary.org/obo/CL_0000475
CL:0000476,thyrotroph,http://purl.obolibrary.org/obo/CL_0000476
CL:0000477,follicle cell,http://purl.obolibrary.org/obo/CL_0000477
CL:0000478,oxytocin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000478
CL:0000479,vasopressin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000479
CL:0000480,secretin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000480
CL:0000481,cholecystokin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000481
CL:0000482,juvenile hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000482
CL:0000483,bombesin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000483
CL:0000484,connective tissue type mast cell,http://purl.obolibrary.org/obo/CL_0000484
CL:0000485,mucosal type mast cell,http://purl.obolibrary.org/obo/CL_0000485
CL:0000486,garland cell,http://purl.obolibrary.org/obo/CL_0000486
CL:0000487,oenocyte,http://purl.obolibrary.org/obo/CL_0000487
CL:0000488,visible light photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000488
CL:0000489,scotopic photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000489
CL:0000490,photopic photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000490
CL:0000491,obsolete cytotoxic T cell,http://purl.obolibrary.org/obo/CL_0000491
CL:0000492,CD4-positive helper T cell,http://purl.obolibrary.org/obo/CL_0000492
CL:0000493,obsolete regulatory T cell,http://purl.obolibrary.org/obo/CL_0000493
CL:0000494,UV sensitive photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000494
CL:0000495,blue sensitive photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000495
CL:0000496,green sensitive photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000496
CL:0000497,red sensitive photoreceptor cell,http://purl.obolibrary.org/obo/CL_0000497
CL:0000498,inhibitory interneuron,http://purl.obolibrary.org/obo/CL_0000498
CL:0000499,stromal cell,http://purl.obolibrary.org/obo/CL_0000499
CL:0000500,follicular epithelial cell,http://purl.obolibrary.org/obo/CL_0000500
CL:0000501,granulosa cell,http://purl.obolibrary.org/obo/CL_0000501
CL:0000502,type D enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000502
CL:0000503,theca cell,http://purl.obolibrary.org/obo/CL_0000503
CL:0000504,enterochromaffin-like cell,http://purl.obolibrary.org/obo/CL_0000504
CL:0000505,substance P secreting cell,http://purl.obolibrary.org/obo/CL_0000505
CL:0000506,enkephalin secreting cell,http://purl.obolibrary.org/obo/CL_0000506
CL:0000507,endorphin secreting cell,http://purl.obolibrary.org/obo/CL_0000507
CL:0000508,type G enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000508
CL:0000509,gastrin secreting cell,http://purl.obolibrary.org/obo/CL_0000509
CL:0000510,paneth cell,http://purl.obolibrary.org/obo/CL_0000510
CL:0000511,androgen binding protein secreting cell,http://purl.obolibrary.org/obo/CL_0000511
CL:0000512,paracrine cell,http://purl.obolibrary.org/obo/CL_0000512
CL:0000513,cardiac muscle myoblast,http://purl.obolibrary.org/obo/CL_0000513
CL:0000514,smooth muscle myoblast,http://purl.obolibrary.org/obo/CL_0000514
CL:0000515,skeletal muscle myoblast,http://purl.obolibrary.org/obo/CL_0000515
CL:0000516,perineuronal satellite cell,http://purl.obolibrary.org/obo/CL_0000516
CL:0000517,macrophage derived foam cell,http://purl.obolibrary.org/obo/CL_0000517
CL:0000518,phagocyte (sensu Vertebrata),http://purl.obolibrary.org/obo/CL_0000518
CL:0000519,phagocyte (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0000519
CL:0000520,prokaryotic cell,http://purl.obolibrary.org/obo/CL_0000520
CL:0000521,fungal cell,http://purl.obolibrary.org/obo/CL_0000521
CL:0000522,obsolete spore,http://purl.obolibrary.org/obo/CL_0000522
CL:0000523,mononuclear cytotrophoblast cell,http://purl.obolibrary.org/obo/CL_0000523
CL:0000524,spheroplast,http://purl.obolibrary.org/obo/CL_0000524
CL:0000525,syncytiotrophoblast cell,http://purl.obolibrary.org/obo/CL_0000525
CL:0000526,afferent neuron,http://purl.obolibrary.org/obo/CL_0000526
CL:0000527,efferent neuron,http://purl.obolibrary.org/obo/CL_0000527
CL:0000528,nitrergic neuron,http://purl.obolibrary.org/obo/CL_0000528
CL:0000529,pigmented epithelial cell,http://purl.obolibrary.org/obo/CL_0000529
CL:0000530,primary neuron,http://purl.obolibrary.org/obo/CL_0000530
CL:0000531,primary sensory neuron,http://purl.obolibrary.org/obo/CL_0000531
CL:0000532,CAP motoneuron,http://purl.obolibrary.org/obo/CL_0000532
CL:0000533,primary motor neuron,http://purl.obolibrary.org/obo/CL_0000533
CL:0000534,primary interneuron,http://purl.obolibrary.org/obo/CL_0000534
CL:0000535,secondary neuron,http://purl.obolibrary.org/obo/CL_0000535
CL:0000536,secondary motor neuron,http://purl.obolibrary.org/obo/CL_0000536
CL:0000537,obsolete antipodal cell,http://purl.obolibrary.org/obo/CL_0000537
CL:0000538,obsolete epidermal initial,http://purl.obolibrary.org/obo/CL_0000538
CL:0000539,obsolete idioblast,http://purl.obolibrary.org/obo/CL_0000539
CL:0000540,neuron,http://purl.obolibrary.org/obo/CL_0000540
CL:0000541,melanoblast,http://purl.obolibrary.org/obo/CL_0000541
CL:0000542,lymphocyte,http://purl.obolibrary.org/obo/CL_0000542
CL:0000543,obsolete sieve tube member,http://purl.obolibrary.org/obo/CL_0000543
CL:0000544,slowly adapting mechanoreceptor cell,http://purl.obolibrary.org/obo/CL_0000544
CL:0000545,T-helper 1 cell,http://purl.obolibrary.org/obo/CL_0000545
CL:0000546,T-helper 2 cell,http://purl.obolibrary.org/obo/CL_0000546
CL:0000547,proerythroblast,http://purl.obolibrary.org/obo/CL_0000547
CL:0000548,animal cell,http://purl.obolibrary.org/obo/CL_0000548
CL:0000549,basophilic erythroblast,http://purl.obolibrary.org/obo/CL_0000549
CL:0000550,polychromatophilic erythroblast,http://purl.obolibrary.org/obo/CL_0000550
CL:0000551,unimodal nocireceptor,http://purl.obolibrary.org/obo/CL_0000551
CL:0000552,orthochromatic erythroblast,http://purl.obolibrary.org/obo/CL_0000552
CL:0000553,megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000553
CL:0000554,gastrin stimulating hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000554
CL:0000555,neuronal brush cell,http://purl.obolibrary.org/obo/CL_0000555
CL:0000556,megakaryocyte,http://purl.obolibrary.org/obo/CL_0000556
CL:0000557,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557
CL:0000558,reticulocyte,http://purl.obolibrary.org/obo/CL_0000558
CL:0000559,promonocyte,http://purl.obolibrary.org/obo/CL_0000559
CL:0000560,band form neutrophil,http://purl.obolibrary.org/obo/CL_0000560
CL:0000561,amacrine cell,http://purl.obolibrary.org/obo/CL_0000561
CL:0000562,nucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000562
CL:0000563,endospore,http://purl.obolibrary.org/obo/CL_0000563
CL:0000564,neutrophilic promyelocyte,http://purl.obolibrary.org/obo/CL_0000564
CL:0000565,fat body cell,http://purl.obolibrary.org/obo/CL_0000565
CL:0000566,angioblastic mesenchymal cell,http://purl.obolibrary.org/obo/CL_0000566
CL:0000567,polymodal nocireceptor,http://purl.obolibrary.org/obo/CL_0000567
CL:0000568,amine precursor uptake and decarboxylation cell,http://purl.obolibrary.org/obo/CL_0000568
CL:0000569,cardiac mesenchymal cell,http://purl.obolibrary.org/obo/CL_0000569
CL:0000570,parafollicular cell,http://purl.obolibrary.org/obo/CL_0000570
CL:0000571,leucophore,http://purl.obolibrary.org/obo/CL_0000571
CL:0000573,retinal cone cell,http://purl.obolibrary.org/obo/CL_0000573
CL:0000574,erythrophore,http://purl.obolibrary.org/obo/CL_0000574
CL:0000575,corneal epithelial cell,http://purl.obolibrary.org/obo/CL_0000575
CL:0000576,monocyte,http://purl.obolibrary.org/obo/CL_0000576
CL:0000577,type EC enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000577
CL:0000578,experimentally modified cell in vitro,http://purl.obolibrary.org/obo/CL_0000578
CL:0000579,border follicle cell,http://purl.obolibrary.org/obo/CL_0000579
CL:0000580,neutrophilic myelocyte,http://purl.obolibrary.org/obo/CL_0000580
CL:0000581,peritoneal macrophage,http://purl.obolibrary.org/obo/CL_0000581
CL:0000582,neutrophilic metamyelocyte,http://purl.obolibrary.org/obo/CL_0000582
CL:0000583,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583
CL:0000584,enterocyte,http://purl.obolibrary.org/obo/CL_0000584
CL:0000585,obsolete null cell,http://purl.obolibrary.org/obo/CL_0000585
CL:0000586,germ cell,http://purl.obolibrary.org/obo/CL_0000586
CL:0000587,cold sensing thermoreceptor cell,http://purl.obolibrary.org/obo/CL_0000587
CL:0000588,odontoclast,http://purl.obolibrary.org/obo/CL_0000588
CL:0000589,cochlear inner hair cell,http://purl.obolibrary.org/obo/CL_0000589
CL:0000590,small luteal cell,http://purl.obolibrary.org/obo/CL_0000590
CL:0000591,warmth sensing thermoreceptor cell,http://purl.obolibrary.org/obo/CL_0000591
CL:0000592,large luteal cell,http://purl.obolibrary.org/obo/CL_0000592
CL:0000593,androgen secreting cell,http://purl.obolibrary.org/obo/CL_0000593
CL:0000594,skeletal muscle satellite cell,http://purl.obolibrary.org/obo/CL_0000594
CL:0000595,enucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000595
CL:0000596,sexual spore,http://purl.obolibrary.org/obo/CL_0000596
CL:0000597,microconidium,http://purl.obolibrary.org/obo/CL_0000597
CL:0000598,pyramidal neuron,http://purl.obolibrary.org/obo/CL_0000598
CL:0000599,conidium,http://purl.obolibrary.org/obo/CL_0000599
CL:0000600,heterokaryon,http://purl.obolibrary.org/obo/CL_0000600
CL:0000601,outer hair cell,http://purl.obolibrary.org/obo/CL_0000601
CL:0000602,pressoreceptor cell,http://purl.obolibrary.org/obo/CL_0000602
CL:0000603,dikaryon,http://purl.obolibrary.org/obo/CL_0000603
CL:0000604,retinal rod cell,http://purl.obolibrary.org/obo/CL_0000604
CL:0000605,fungal asexual spore,http://purl.obolibrary.org/obo/CL_0000605
CL:0000606,macroconidium,http://purl.obolibrary.org/obo/CL_0000606
CL:0000607,ascospore,http://purl.obolibrary.org/obo/CL_0000607
CL:0000608,zygospore,http://purl.obolibrary.org/obo/CL_0000608
CL:0000609,vestibular hair cell,http://purl.obolibrary.org/obo/CL_0000609
CL:0000610,obsolete plant cell,http://purl.obolibrary.org/obo/CL_0000610
CL:0000611,eosinophil progenitor cell,http://purl.obolibrary.org/obo/CL_0000611
CL:0000612,eosinophilic myelocyte,http://purl.obolibrary.org/obo/CL_0000612
CL:0000613,basophil progenitor cell,http://purl.obolibrary.org/obo/CL_0000613
